rms,f0O,wordrateO,freqO,mweO,bottomupO
-0.105269656529,-138.086631363,-0.137949489589,0.253797547985,-0.0018021395416,-0.0601815513569
-0.104788172496,-137.674921287,-0.137275922081,0.256943234779,-0.00181744294046,-0.0601828645496
-0.0867063401771,-114.166995043,-0.130048526959,0.26568698579,-0.00156968027907,-0.0759101638132
-0.0512135896773,-56.1335272471,-0.10101921974,0.189322027974,-0.000900046321509,-0.177901201607
-0.0211489033258,-6.71665242697,-0.0456009635308,0.0792633690896,-0.00108670387718,-0.324595814553
-0.00507008565602,15.1587129134,0.00232050153008,-0.0318226806337,-0.00185215929696,-0.291192811353
-0.00724823494822,23.1055800569,0.0189489471866,0.121880815685,-0.0018162913034,-0.0816134361305
0.00421192814898,22.8513057058,0.0510560008584,0.217683042193,-0.0030466952657,-0.0393787040117
0.021585755819,13.6091624701,0.078523305204,-0.149644358659,-0.0047963528047,-0.18991746578
0.00681012155898,3.77618164277,0.0863470248139,-0.623997153138,0.00152465606888,-0.216086391327
-0.00828082193152,-7.32471224302,0.070228142004,-0.742752679357,0.0314983960737,0.00523159448053
0.00176009771598,-14.1104919939,0.0416018665068,-0.549517416725,0.0353256881057,0.00732509648289
0.00458277795398,-12.9860682079,0.0479046016763,-0.350473118484,0.0184212958282,-0.214096278885
-0.0118716521981,-6.89424159877,0.0622093719467,-0.468026107976,0.00436327640128,0.0432358875415
-0.013001858235,-6.58119980863,0.00621106627205,-0.63976000489,-0.00218670325835,0.520048107085
-0.00801758970852,-4.15515524829,0.0240033871251,-0.59684726302,-0.00616913142661,0.475131609438
-0.00755817442252,-5.95733805864,0.0710106144379,-0.234004630421,-0.00821984417157,0.26153233271
-0.00349502253402,-6.75750862422,0.0299140857843,-0.0395720042751,-0.00676700014342,0.0156668737433
-0.0151865038039,10.0568210544,-0.145702112394,0.126878611627,-0.000148442033857,-0.128406726517
-0.0134346944248,31.0534316199,-0.221505596335,0.491107032916,0.00355556731951,-0.281448859923
-0.00790145845082,32.3853658097,-0.115890891497,0.571694843479,0.00139022915892,-0.415976868712
-1.68009080172e-05,16.0789254035,-0.0716539776416,0.376523999051,-0.000425595915685,-0.326382094357
0.00303041621298,-1.37814980617,-0.180187372515,0.257890271774,0.00150673136503,-0.175250553173
0.00959849677298,-10.1133509466,-0.167914930775,0.0319412162711,0.000623285083825,-0.192362669161
0.011723010887,-13.5151231057,-0.0871262216193,-0.205837629088,-0.00157812923957,-0.240061610017
-0.00451683583502,-5.40513564671,-0.0989820505571,-0.335461945284,-0.000310536341854,-0.120035397098
-0.00170896860802,6.20627861126,-0.0879226805099,-0.371788860171,-0.000149306695571,-0.0350848045329
0.011844925835,4.93180356257,-0.0175672557163,-0.407667667165,-0.00245421326993,-0.145685010783
0.00883877739198,-0.753098239756,-0.00011615362503,-0.634037077745,-0.00304129568752,-0.17458228002
0.010330033404,-7.12054573776,-0.00378260954459,-0.743151381724,-0.00330062425919,-0.101030381958
