"bottomup","f0","freq","rms","mwe","wordrate"
0.0,0.0,0.0,0.0,0.0,0.0
0.00161602177336,0.661233734546,0.00716911669323,0.000673864263804,0.0,0.000852852816133
0.10958931745,32.0471972105,0.641246242164,0.0287591843152,0.0,0.0717433771791
0.442501501737,111.186243111,2.52924953602,0.0905727474476,0.00155120742822,0.297509631301
0.797151723585,168.020861015,3.56576741433,0.123904071273,0.0278643066782,0.466137090368
1.02352090194,193.222478123,4.07705601666,0.131054138192,0.042153656162,0.551845140248
1.20618996796,207.094731889,4.58645944235,0.132557805206,0.0284918851337,0.616233949466
1.26502094363,211.732094637,4.74733640157,0.13346922467,0.0121215476224,0.656563070923
1.36952678845,205.492197653,4.62251923581,0.125023388195,0.00229684360602,0.664594902454
1.33399602998,197.383706516,4.06298015372,0.130545189754,-0.00229906861856,0.581856867262
1.22375655188,203.519199879,3.8930618555,0.146875233887,-0.00373726484803,0.519469639223
1.14541103551,206.12824798,3.68713558316,0.146636240193,-0.00342150242602,0.477742502196
0.976751229298,195.435238692,3.17500329158,0.131636749292,-0.0024248291967,0.44796413386
0.970179062754,191.551901303,2.89000445588,0.121060409318,-0.00144072363992,0.450669297082
1.18222585193,198.627829724,3.23460176162,0.110108600054,-0.000745832584366,0.469958462223
1.18721937795,196.832351328,3.61059788822,0.102531085854,-0.000344811451379,0.466884966706
0.983814505905,193.112198629,3.19927322123,0.0934600630385,-0.000144933644539,0.403257933131
0.938537957549,198.878853262,3.17387396407,0.0993359986245,-5.61522457289e-05,0.433033796375
0.973921186988,201.395018211,3.61475386768,0.123091073354,-2.02722619069e-05,0.496717074521
0.991429452484,199.378853682,3.48818025848,0.143168898923,0.0,0.502026351388
1.11800047568,200.263829232,3.51499623884,0.147595754173,0.0,0.509439553927
1.29176452327,205.120520053,4.02645097745,0.14888047848,0.0,0.569965820324
1.48476830999,208.793825263,4.66189118013,0.14623802178,0.0,0.621860556991
1.51793655041,206.236038642,4.78716847924,0.127002073037,0.0,0.599163512971
1.30098457837,210.753248764,4.14224782398,0.122562018445,0.0,0.524830312675
1.22833929622,209.299170124,3.81805678593,0.122545157869,0.0,0.509759752941
1.12401758406,201.483023876,3.55014123973,0.11975873247,0.0,0.498211353273
1.01123466554,196.471877092,3.4163849347,0.117646873175,0.0,0.50587369259
0.996046566138,208.168829283,3.42922393956,0.106694703951,0.0,0.493769440357
1.14091847804,220.558904374,3.81687797372,0.130411956802,0.0,0.528337181415
1.17941061646,205.414485447,3.56843528663,0.124538846679,0.0,0.495776790062
1.01582900624,187.247343234,3.03256463481,0.0987101783956,0.0,0.427652704621
0.918345596063,189.649116723,3.03964679202,0.0890861009005,0.0,0.406826000873
0.864800479455,209.649971561,2.76355218867,0.0864745609411,0.0,0.35559380322
0.97429210563,216.816017073,3.23731979638,0.0905348485647,0.0,0.396780604041
1.13286548574,213.789174824,3.76352579815,0.0972143979756,0.0,0.449855408184
1.13910657967,208.622450797,3.87312525581,0.124069749361,0.0,0.493921729603
1.23192750613,196.401409687,3.75590104772,0.136234437492,0.0027395284913,0.524696681737
1.10786662186,190.594787367,3.34434037732,0.144216204498,0.0308487244931,0.477738085765
0.942479722489,194.533039909,3.55551250253,0.173788068571,0.0416213098855,0.502627547991
0.917373198516,200.421475781,4.06742461046,0.19288829749,0.0266660349868,0.584808373061
1.09448826208,206.612628809,3.54785063759,0.17993009604,0.0108346125959,0.541156664644
1.10873411669,213.093686721,3.08587072198,0.183708513663,0.00164282370088,0.476514463388
1.13466903735,205.680482244,3.1740906549,0.176804015106,-0.00255823200886,0.459321529526
1.1499310693,189.204717324,3.15212712469,0.155825219387,-0.00376463031092,0.441094623185
1.15159202716,177.876828829,3.54677015728,0.13923704774,-0.00333759134771,0.476677179154
1.10300569408,183.035667585,3.65816766215,0.143778985261,-0.00231828611433,0.520103172501
0.933442016684,192.535971226,3.39315854247,0.145868292092,-0.00135665998644,0.530112438274
0.800618380978,197.52675432,3.30589176381,0.140786080384,-0.000693744837186,0.511876763523
0.683055831015,198.183084745,2.94342746215,0.136577335401,-0.000317461588199,0.465755278917
0.623031275633,191.494024765,2.65783391912,0.115100104297,-0.000132280312338,0.455979668127
0.902087126575,177.758680293,2.24627483065,0.092712306455,-5.08664155105e-05,0.41361035177
1.02813997772,176.661133853,2.48692985968,0.104832290148,0.00272128436532,0.392392482327
0.984452050141,182.774900176,3.56994251662,0.123050056483,0.0308487244931,0.496668121353
1.2770861766,185.745212411,4.21572625503,0.123342159293,0.0416213098855,0.58340569031
1.54116321584,193.055527756,4.34582391739,0.121336114525,0.0266660349868,0.572634331768
1.3878716657,208.071365137,3.71881136842,0.115140049717,0.0108346125959,0.474451151879
1.02115284885,212.50598292,3.01001433754,0.133805885291,0.00164282370088,0.389026824867
0.9307232039,198.239436496,2.71484874213,0.153717204456,-0.00255823200886,0.394308011919
0.956271283471,192.759951628,2.80155265077,0.146272979541,-0.00376463031092,0.435009325443
0.980233979687,192.791173006,3.30053114607,0.129718886281,-0.00333759134771,0.470922780297
1.1434742165,188.678688162,3.74866278148,0.12080110845,-0.00231828611433,0.508186750382
1.27348322704,186.398729566,4.12148032444,0.130869011403,-0.00135665998644,0.572320065854
