"f0","freq","leftcorner","rms","mwe","wordrate"
0.0,0.0,0.0,0.0,0.0,0.0
0.661233734546,0.00716911669323,0.0024688745895,0.000673864263804,0.0,0.000852852816133
32.0471972105,0.641246242164,0.161738213771,0.0287591843152,0.0,0.0717433771791
111.186243111,2.52924953602,0.585350192563,0.0905727474476,0.00155120742822,0.297509631301
168.020861015,3.56576741433,0.85850034873,0.123904071273,0.0278643066782,0.466137090368
193.222478123,4.07705601666,1.04249309536,0.131054138192,0.042153656162,0.551845140248
207.094731889,4.58645944235,1.16811565715,0.132557805206,0.0284918851337,0.616233949466
211.732094637,4.74733640157,1.2309896841,0.13346922467,0.0121215476224,0.656563070923
205.492197653,4.62251923581,1.32704277584,0.125023388195,0.00229684360602,0.664594902454
197.383706516,4.06298015372,1.23147469003,0.130545189754,-0.00229906861856,0.581856867262
203.519199879,3.8930618555,1.12888932277,0.146875233887,-0.00373726484803,0.519469639223
206.12824798,3.68713558316,1.01140284921,0.146636240193,-0.00342150242602,0.477742502196
195.435238692,3.17500329158,0.919464880911,0.131636749292,-0.0024248291967,0.44796413386
191.551901303,2.89000445588,1.01568423968,0.121060409318,-0.00144072363992,0.450669297082
198.627829724,3.23460176162,1.12239716506,0.110108600054,-0.000745832584366,0.469958462223
196.832351328,3.61059788822,1.03953917825,0.102531085854,-0.000344811451379,0.466884966706
193.112198629,3.19927322123,0.844868620033,0.0934600630385,-0.000144933644539,0.403257933131
198.878853262,3.17387396407,0.861378181734,0.0993359986245,-5.61522457289e-05,0.433033796375
201.395018211,3.61475386768,0.919781061249,0.123091073354,-2.02722619069e-05,0.496717074521
199.378853682,3.48818025848,0.917899901948,0.143168898923,0.0,0.502026351388
200.263829232,3.51499623884,1.08648467794,0.147595754173,0.0,0.509439553927
205.120520053,4.02645097745,1.30477400708,0.14888047848,0.0,0.569965820324
208.793825263,4.66189118013,1.4295268823,0.14623802178,0.0,0.621860556991
206.236038642,4.78716847924,1.40858065655,0.127002073037,0.0,0.599163512971
210.753248764,4.14224782398,1.23659965168,0.122562018445,0.0,0.524830312675
209.299170124,3.81805678593,1.1369022091,0.122545157869,0.0,0.509759752941
201.483023876,3.55014123973,1.04069111344,0.11975873247,0.0,0.498211353273
196.471877092,3.4163849347,1.00005013367,0.117646873175,0.0,0.50587369259
208.168829283,3.42922393956,0.987617673247,0.106694703951,0.0,0.493769440357
220.558904374,3.81687797372,1.14159096121,0.130411956802,0.0,0.528337181415
205.414485447,3.56843528663,1.13082037508,0.124538846679,0.0,0.495776790062
187.247343234,3.03256463481,0.96877296484,0.0987101783956,0.0,0.427652704621
189.649116723,3.03964679202,0.835273784888,0.0890861009005,0.0,0.406826000873
209.649971561,2.76355218867,0.739360687057,0.0864745609411,0.0,0.35559380322
216.816017073,3.23731979638,0.91270217872,0.0905348485647,0.0,0.396780604041
213.789174824,3.76352579815,1.0828815598,0.0972143979756,0.0,0.449855408184
208.622450797,3.87312525581,1.13276128397,0.124069749361,0.0,0.493921729603
196.401409687,3.75590104772,1.15532505925,0.136234437492,0.0027395284913,0.524696681737
190.594787367,3.34434037732,1.02045636354,0.144216204498,0.0308487244931,0.477738085765
194.533039909,3.55551250253,0.986557937044,0.173788068571,0.0416213098855,0.502627547991
200.421475781,4.06742461046,1.13585492422,0.19288829749,0.0266660349868,0.584808373061
206.612628809,3.54785063759,1.10023099396,0.17993009604,0.0108346125959,0.541156664644
213.093686721,3.08587072198,1.02100448556,0.183708513663,0.00164282370088,0.476514463388
205.680482244,3.1740906549,0.994950904751,0.176804015106,-0.00255823200886,0.459321529526
189.204717324,3.15212712469,0.911717184246,0.155825219387,-0.00376463031092,0.441094623185
177.876828829,3.54677015728,0.991748627805,0.13923704774,-0.00333759134771,0.476677179154
183.035667585,3.65816766215,1.10211950157,0.143778985261,-0.00231828611433,0.520103172501
192.535971226,3.39315854247,1.07392317489,0.145868292092,-0.00135665998644,0.530112438274
197.52675432,3.30589176381,0.964609230345,0.140786080384,-0.000693744837186,0.511876763523
198.183084745,2.94342746215,0.840036361839,0.136577335401,-0.000317461588199,0.465755278917
191.494024765,2.65783391912,0.809685515027,0.115100104297,-0.000132280312338,0.455979668127
177.758680293,2.24627483065,0.743331311253,0.092712306455,-5.08664155105e-05,0.41361035177
176.661133853,2.48692985968,0.713568460638,0.104832290148,0.00272128436532,0.392392482327
182.774900176,3.56994251662,0.884756075697,0.123050056483,0.0308487244931,0.496668121353
185.745212411,4.21572625503,1.18512504386,0.123342159293,0.0416213098855,0.58340569031
193.055527756,4.34582391739,1.32289774434,0.121336114525,0.0266660349868,0.572634331768
208.071365137,3.71881136842,1.15319558206,0.115140049717,0.0108346125959,0.474451151879
212.50598292,3.01001433754,0.914414124596,0.133805885291,0.00164282370088,0.389026824867
198.239436496,2.71484874213,0.885544280745,0.153717204456,-0.00255823200886,0.394308011919
192.759951628,2.80155265077,0.949247930483,0.146272979541,-0.00376463031092,0.435009325443
192.791173006,3.30053114607,1.00245751136,0.129718886281,-0.00333759134771,0.470922780297
188.678688162,3.74866278148,1.13041488754,0.12080110845,-0.00231828611433,0.508186750382
186.398729566,4.12148032444,1.25819730632,0.130869011403,-0.00135665998644,0.572320065854
182.18895509,4.2590631325,1.28911398528,0.121095732273,-0.000693744837186,0.613139339782
178.923897843,4.08430547185,1.1989313055,0.118363282025,-0.000317461588199,0.590858659241
179.672293442,3.96024666974,1.17936151744,0.123207827411,-0.000132280312338,0.579275681817
183.514100172,3.86980260752,1.16788803483,0.111652079513,-5.08664155105e-05,0.537860299677
186.59443411,4.20218779384,1.23877529288,0.100275242679,-1.76840999503e-05,0.553445560767
194.303145309,4.83946527706,1.42435244224,0.104171043534,0.011717198967,0.62968487008
202.579900269,4.95071011464,1.47541442877,0.103480274242,0.039655705354,0.621798111466
199.393681804,4.90379845906,1.39974888012,0.114293593998,0.03708286273,0.578207761346
188.296509121,4.54515926438,1.24005299625,0.131081528929,0.0196270941878,0.551630924769
175.902308039,3.64066681692,1.06931992794,0.130193792589,0.00639871644165,0.489925878702
169.762407172,3.52378060928,1.03804544947,0.124957501735,-0.000504637266159,0.49521926409
174.709279306,3.47026433337,0.999872683828,0.119230559929,0.00104959607779,0.500880660389
189.368289373,3.30290941933,0.969071531816,0.115355749356,0.029841928064,0.48626351997
204.161278231,3.19545530284,0.981514413548,0.117244057498,0.0378584655161,0.471881054407
203.472580593,3.1288204872,0.937290453078,0.106302116978,0.0229475250157,0.456212013858
191.737612781,2.66122324013,0.752007838343,0.0945468651658,0.00856751701997,0.387364003219
191.417370041,2.46735753269,0.689574098469,0.119295680746,0.000524383371272,0.364324473893
192.554874427,2.51494656189,0.777635411288,0.135550683182,-0.00301399386995,0.386217789766
192.417037419,2.97791277879,0.954952129937,0.140334511626,-0.00386692932177,0.454686550592
190.353368641,3.7967987394,1.09604485854,0.136470161605,-0.00328211812358,0.541719630601
197.775142722,4.41495384962,1.22734066268,0.13707910346,-0.00221268058619,0.603461921307
199.077982958,4.38025867567,1.25288252082,0.13776231613,-0.00127579125769,0.611373007011
190.013477159,4.11556214896,1.23659057053,0.117469685161,-0.000644581689718,0.575210695829
189.63488899,3.4266525245,1.0433345262,0.10607614644,0.000471160657796,0.469761234127
192.226521329,3.00922322242,0.914748459284,0.0999869842713,0.0245605898215,0.415717067607
199.960528534,3.17347884509,0.930827780261,0.0852240286653,0.0423307304131,0.420090967491
211.655172782,4.00662729077,1.05170365881,0.0900597105379,0.0302960195726,0.489257811402
213.383997262,4.19607919508,1.06227899517,0.0934508529955,0.0134815554913,0.512813597537
209.071678173,3.29697892569,0.921147347447,0.0821852134574,0.00300273018647,0.447967685862
208.557079185,2.58016466749,0.784877025493,0.0973603496932,-0.002008927293,0.371387303882
205.383773835,2.95714870234,0.881076396347,0.125304261001,-0.00369255831518,0.404266709103
198.829809919,3.07731372795,0.955276335161,0.131031101252,0.000866107773382,0.429410718393
186.288785621,3.40516614831,1.01875369508,0.108213389985,0.0310345108491,0.461724251499
172.442036589,3.8141956671,1.09238259041,0.0860929239825,0.039285071169,0.482323481862
165.408467014,3.76717100409,1.10264624351,0.0768520373592,0.0240518513075,0.465457244642
167.473183623,3.41304378456,1.08430143823,0.0771038950281,0.00924611937611,0.456227789331
176.598719139,3.27917722233,0.975416062857,0.089246907423,0.000879421010689,0.464277071422
187.671014632,2.76516892656,0.770690520686,0.0957856206194,-0.00284992230734,0.400535642364
194.633587286,2.50793173872,0.750001632923,0.118321468032,-0.00379837196245,0.37093891193
195.538325428,2.33850482316,0.765012532916,0.130049520266,-0.00324810000773,0.356773371349
201.289655294,3.02647172803,0.917674894658,0.150068865634,-0.00221268058619,0.427148085499
199.602247979,3.93031081739,1.1274507716,0.162296357595,-0.00127579125769,0.537419519425
194.040789929,3.73513661577,1.0879470213,0.138649575743,-0.000644581689718,0.518034554045
187.276158417,3.97777433125,1.08635628198,0.113945910418,0.00860796850512,0.512200583074
183.995491954,3.82021143582,1.0265366047,0.0906659786839,0.0406204470439,0.492038592045
187.389204468,3.06937417293,0.88088287938,0.0610823953579,0.0693112666773,0.412448207538
193.060702142,3.09121109635,0.930504741277,0.066510575197,0.0629268911929,0.395108812461
195.712294413,3.46586857317,1.03346494631,0.0775285959375,0.0340702735304,0.424158550838
191.57527613,3.8699286961,1.08915432451,0.0884191097625,0.0108012804793,0.467973641833
198.823819575,4.31445036774,1.17759026309,0.11124725161,-0.00150791099265,0.544303538308
206.489401125,4.84911092409,1.29904643245,0.131108303553,0.00848704132318,0.634693590016
199.6272349,4.37690594046,1.19393588871,0.113977906171,0.0429944207413,0.586823793718
189.217940864,3.49803384067,0.951274972052,0.0895590500185,0.0681781200719,0.475910963635
192.898008815,3.14924619355,0.733317582685,0.0893021202187,0.0530569643499,0.417759463884
197.797680992,3.16248969573,0.668225786664,0.0970220834539,0.0248691015195,0.406420461069
183.955467897,3.28678715671,0.676647724649,0.0871103416861,0.00552822302392,0.407650950046
170.357018766,3.18660890689,0.712247033533,0.0700391047547,-0.00389289910819,0.382669463815
169.484189508,2.94963232,0.787071260294,0.0670922292564,-0.00701782906147,0.350950164185
168.303883152,2.96916374913,0.900361294233,0.0693536131306,-0.00665632785386,0.361918073439
168.816063635,3.05619274474,0.945997096336,0.0749525117864,-0.00488096846078,0.363357679574
183.301842928,3.18124041912,0.93990008614,0.110011278072,-0.00299081047587,0.376909114166
204.599864047,3.77619786235,1.06387270957,0.153559544364,-0.00159910974472,0.460784737484
216.718203829,4.60123845524,1.27903153011,0.168032515575,-0.000761809461486,0.578214957632
214.700013893,4.47492603483,1.2405575569,0.147084100823,-0.000329179842678,0.576257039009
193.146250454,3.71790498375,1.08388730237,0.106014449282,-0.000130805597613,0.490193357256
189.596522152,3.6428127568,1.02968596853,0.0860185252349,-3.76555514312e-05,0.455925752624
204.357679775,4.16805457846,1.11118987499,0.0894197844826,0.0,0.492336557965
209.735797328,4.22369225826,1.13116889364,0.092282551576,0.0,0.51328148403
208.740856454,3.65873219894,1.07763609067,0.0842707515912,0.0,0.48860400215
209.297380341,3.19577995784,1.02458498156,0.0655335864854,0.0,0.425890412732
192.865109835,2.95752651809,0.957003301491,0.0513533390299,0.0,0.368504249449
186.519794419,3.20167001355,1.00350960464,0.0732204872025,0.0,0.398312630244
195.455547729,3.69813447,1.13676627954,0.115623167728,0.0,0.475747025224
197.474048386,4.76581876928,1.34400720107,0.143576847046,0.0,0.607857282422
198.519775824,5.21151824076,1.46557990408,0.136068990098,0.0,0.650275563839
201.602635504,4.97576082347,1.37279422471,0.1185826085,0.0,0.599969696176
206.34087519,4.97004469962,1.26582531752,0.117423516663,0.0,0.583110782694
209.641107704,5.43176949994,1.33290089566,0.120834141839,0.0,0.635997625946
204.725004123,5.22343092659,1.31613906699,0.125564884036,0.0,0.623048572266
