"f0","freq","leftcorner", "rms","mwe","wordrate"
0.0,0.0,0.0,0.0,0.0,0.0
0.642229460513,0.0172109465049,0.00526735142891,0.000481484033024,0.0,0.00185807200035
32.8071672836,0.502656064995,0.157576773142,0.0185633163519,0.0,0.067199119384
107.833445688,1.6255103359,0.431736444147,0.0540560668517,0.0,0.230440451498
171.644345034,2.78640132515,0.676605929837,0.0841207532032,0.0,0.399983358639
201.217741652,3.45006612842,0.883951984945,0.100199570873,0.0,0.501226671987
208.121779545,3.81828138836,1.03968760014,0.0980214215808,0.0,0.529113342037
213.35427019,4.26007844699,1.22460522156,0.109481584678,0.0,0.572383086321
212.430168216,4.1380107963,1.25563858286,0.126855412348,0.0,0.601770390051
195.523079266,3.49847499817,1.15700011616,0.112079778088,0.00642920542874,0.577989955543
177.197117133,3.00125290587,1.12525735209,0.0969888345975,0.0359636076437,0.527800144785
175.218613333,2.95514728238,1.12744532671,0.107029754245,0.0397635936668,0.497836683073
177.694447478,3.24047946572,1.1204848064,0.109852434483,0.0230672565317,0.508899653264
175.908411388,3.18845195096,1.13119402881,0.0933980043309,0.00847739141704,0.516877991708
175.680346139,2.55411111278,1.04474054612,0.092267798294,0.000480160097762,0.460266619247
180.492701422,2.809131034,1.11427958333,0.0972520668205,-0.00298980707007,0.487210796201
178.910472175,3.53820387351,1.1890815698,0.0977114821065,-0.00377213714985,0.531629949359
180.055610709,3.41776795049,1.10208270386,0.101774633995,-0.00315388711591,0.493288359413
191.272427539,2.26121169391,0.755039778786,0.0900831527251,-0.00210841059978,0.334327588534
213.107749238,2.26997677881,0.652864718698,0.0918349621042,-0.00119816972669,0.29586377161
217.088822467,3.27172888408,0.831988892719,0.0973681980782,-0.00059825234454,0.409332300591
204.557307657,3.30279661464,0.844564548358,0.105252855621,-0.0002683491005,0.433923043407
188.559143991,2.11113806334,0.553064473862,0.108300072742,-0.000109928202639,0.298900654129
182.968532871,1.93068262038,0.562289963616,0.114868153302,-4.16541268636e-05,0.30302044007
180.583911129,2.32876413309,0.699805610732,0.116992667416,0.0,0.38019589005
180.918771674,2.0765390268,0.6568944406,0.100752820694,0.0,0.365649398294
193.874504288,2.29066068452,0.748204912696,0.103560687921,0.0,0.399218595019
199.089206833,2.91709014832,0.898910332585,0.117114582364,0.0,0.481126605174
191.965055876,2.74272110967,0.850687935888,0.114108433921,0.0,0.48590658831
186.311574769,2.53876261167,0.825558157748,0.115599689933,0.0,0.472962506416
182.901132714,2.82604729932,0.96227989431,0.109609905116,0.0,0.502333518583
179.91402988,2.8528901328,1.00473288241,0.0785217352129,0.0,0.472476943023
181.376951839,2.6769802333,0.930121516127,0.0692533661138,0.0,0.426056881151
184.030013757,1.98548925651,0.691076679757,0.0821754474309,0.0,0.328352399209
190.496607979,1.82093912413,0.576528488452,0.0967931626383,0.00155120742822,0.315275068355
195.720983319,2.79171470284,0.781739309009,0.0941526997998,0.0278643066782,0.427458094127
194.280124077,3.18320879352,0.883093191718,0.0932006962912,0.042153656162,0.467124824351
187.13544382,2.729586246,0.84227936279,0.102842891015,0.0284918851337,0.433881248894
188.068801722,2.20702723295,0.731821336905,0.116179133122,0.0121215476224,0.38308174917
188.468779132,1.76197552654,0.655112361884,0.101144886949,0.00229684360602,0.333591312359
180.435222573,1.89261529967,0.668093202569,0.0705811863791,-0.00229906861856,0.340194531672
182.076291556,2.51903907844,0.791186436836,0.0630634944661,-0.00373726484803,0.381974413142
190.872359485,3.32238642553,0.979231645448,0.0844164996949,-0.00342150242602,0.460249860567
184.985298179,3.20163675942,0.859319790671,0.0996708645309,-0.0024248291967,0.429335601233
171.233667078,3.76822484375,0.876417764456,0.100112901762,-0.00144072363992,0.469473203268
158.288404496,3.53953389935,0.916957914582,0.0879399828997,-0.000745832584366,0.472898070039
153.012947004,3.28002425833,0.982161979776,0.0923225889757,-0.000344811451379,0.45640113505
160.926119715,3.86261787372,1.10379306583,0.113972495874,-0.000144933644539,0.50238544825
166.601010468,4.27732591033,1.19477287445,0.114496022138,-5.61522457289e-05,0.545807135392
172.102716216,4.46581504584,1.31141387805,0.107672367023,-2.02722619069e-05,0.592060103189
173.027353781,4.19395337618,1.30234897388,0.0981190778428,0.0,0.586667690774
185.012510495,3.28903024943,1.15074978034,0.0842008546426,0.0,0.504233311932
207.297631188,3.334436152,1.17585508484,0.0817890391436,0.0,0.509479714167
208.92015714,4.22496176408,1.38311392752,0.0821005960563,0.0,0.613243790323
201.573230993,4.54590533486,1.43833657238,0.0894890187403,0.0,0.657188098565
195.007436833,4.32419067634,1.33406839484,0.0989355674111,0.0,0.607521338254
206.657458441,4.29558403555,1.33053655311,0.0999691957043,0.0,0.553220990369
216.830975639,4.09654148278,1.23720222533,0.094684656627,0.0,0.503035792514
211.793780804,3.57867889363,1.00409636763,0.0891075960667,0.0,0.476345797924
197.329847112,3.06722254878,0.78729051242,0.0932574620686,0.0,0.457445881878
187.388912545,3.20850636346,0.748542961867,0.0912190491173,0.0,0.467770036598
182.333680398,3.65579311182,0.903631999956,0.0834763420163,0.0,0.516504664776
181.780934469,4.06023908954,1.13513822698,0.0836604583444,0.0,0.556010674823
188.057236507,3.8692645758,1.18352125159,0.0949842561903,0.0,0.535500129925
178.15864535,3.20464342204,1.07654507389,0.0864085717278,0.0,0.488363802777
