"f0","freq","leftcorner", "rms","mwe","wordrate"
0.0,0.0,0.0,0.0,0.0,0.0
1.99807020248,0.0075657367577,0.00338778822781,0.00159557415892,0.0,0.00115915736224
41.9552944985,0.64686840266,0.2271987905,0.0318916491505,0.0,0.0937830685271
131.346284776,2.33857353259,0.695637021748,0.0870008360291,0.0,0.328313225185
201.186069657,3.67569927589,0.973460760239,0.121853366581,0.0,0.511193895074
216.393160587,3.67635538149,0.995441898417,0.13530293245,0.0027395284913,0.553130097035
216.873212738,2.84597651377,0.889056746723,0.121851948035,0.0311550290392,0.471508345264
217.28283231,2.30808463102,0.82755256885,0.117219391562,0.063001943892,0.426234591368
201.229361325,2.13710332924,0.790952991285,0.118772745831,0.0689265831974,0.409141347524
178.214743685,2.51368755118,0.83014258017,0.095269385009,0.0429415031494,0.403911040786
170.872910613,2.77431773273,0.820117121457,0.0788105055506,0.0192965875771,0.389092718889
182.853976061,2.28393585028,0.743248034537,0.0962890907654,0.0320536380244,0.369804833753
190.780701578,1.76471040015,0.681310526524,0.115263298446,0.0361705045742,0.362744764935
194.93334138,2.30341452611,0.844120505424,0.130198361871,0.0196991598526,0.41757111073
193.992380588,3.38054397188,1.117199157,0.126646548103,0.0049473871459,0.515213634038
194.902475011,3.61952219797,1.20350198183,0.102272874365,-0.00235274895024,0.537650104026
209.626950751,4.0091652601,1.229947366,0.103624671899,-0.00487007569598,0.558845101246
214.318057991,4.39758452621,1.18943584109,0.123447286156,-0.00494120189781,0.589259147191
208.851390277,4.16381755713,1.10756344386,0.132488363301,-0.00387549190914,0.580438220371
196.447461974,3.72062985703,1.05702222168,0.125818955045,-0.00177954500175,0.556996255541
185.55717953,3.25712620712,1.02159816456,0.117559128671,0.0232380370352,0.509931704431
177.335508184,2.98665244693,0.983735427566,0.097524295761,0.0416580482165,0.444505358242
176.635595262,2.76981731773,0.89763908799,0.0930256579559,0.0299949668863,0.394400700225
180.059317671,3.15126006859,0.966235945183,0.107319025394,0.013349275179,0.455732357576
179.900240485,3.58979174857,1.1685759276,0.104660802965,0.00295186377096,0.535617622182
189.46690917,3.61848401633,1.23996651638,0.11027913382,-0.00202717141897,0.541451529212
191.486848312,3.27588332535,1.10011387251,0.112073032361,-0.00369255831518,0.491270678993
180.290655421,3.26423460077,1.01223753893,0.10595722573,-0.00319262768151,0.476878889943
182.011247503,2.98108065017,0.966657739302,0.115938365062,0.0188487666164,0.48510026718
180.247568006,2.10785907901,0.855267110134,0.114309093869,0.0407326433833,0.434567315947
179.706460417,2.19409203517,0.866615801879,0.129734360787,0.0356710015558,0.429852721035
178.272023196,2.71215330258,0.91167053289,0.137769896774,0.0481064512738,0.489183743904
178.424732666,3.14859020211,1.0026398123,0.125155991211,0.0444174531826,0.520355976423
176.635943573,3.37137285631,1.11825809845,0.104614432695,0.02341096614,0.509284137689
178.192423643,3.06513616631,1.08330575355,0.100333527815,0.0273491199742,0.463670865554
163.108653589,2.78734586753,0.966764402183,0.0997814577132,0.0397296982396,0.414278766139
162.262947532,2.68604900937,0.918677858994,0.125710348645,0.0267691231265,0.397987447436
173.24385031,2.47316767589,0.972345937336,0.142110925727,0.0275744240661,0.436104648644
185.207148223,2.24196594939,0.939149506832,0.1405915595,0.0414354937275,0.456243404638
198.908714847,2.08938795939,0.828675530219,0.155021272194,0.0295471134925,0.426677512294
201.229960752,1.67369200115,0.637560449913,0.153745761137,0.0113394876448,0.372336148279
187.914099121,1.44774737204,0.527204079618,0.131208919658,0.000298999144732,0.325687453881
