"f0","freq","leftcorner", "rms","mwe","wordrate"
0.0,0.0,0.0,0.0,0.0,0.0
1.26981340848,0.0166934596988,0.00340983945459,0.000631850981534,0.0,0.00185807200035
35.2091664113,0.508676834003,0.138236212514,0.01819164123,0.0,0.0801900077387
110.701153646,1.83359431523,0.548791557851,0.0594761253035,0.0,0.307866945478
178.244180905,2.93666049375,0.889606932097,0.097914810293,0.0,0.48712829538
212.036091645,3.27060036521,1.07253555794,0.142589812531,0.0,0.561562207523
218.711040559,2.68040677146,1.01913538123,0.143135442902,0.0,0.48863848523
207.815417713,2.41669837427,0.988832599108,0.105720415693,0.0,0.412746265378
191.037544895,2.91643230349,1.16007737201,0.0785851610422,0.0,0.462054236491
179.466201272,3.45456760115,1.18571494336,0.062643337736,0.0,0.509998114386
173.603250724,3.75597359019,1.09400076572,0.0766134029856,0.0,0.535035353688
178.268131687,4.09392587559,1.0861226856,0.0908489794229,0.0,0.562964057689
171.502562051,3.91671374644,1.08792244319,0.0864735956449,0.0,0.54834459599
150.855943412,4.03062114661,1.13465168451,0.0677023671029,0.0,0.547358668082
153.691057789,4.26617677739,1.15198005155,0.0582757730292,0.0,0.554781606231
167.195082732,4.48312779716,1.1586669079,0.0589693168287,0.0,0.572880815296
180.031209215,4.58753033281,1.21045435642,0.0570525696077,0.0,0.566948505865
191.758881904,3.88810253956,1.08422681346,0.0536428880591,0.0,0.500556029199
206.334292827,2.61028755658,0.797256598,0.0509053291929,0.0,0.383618914272
207.818845322,2.30998736382,0.771542080282,0.0636213277387,0.0,0.373987419226
207.196424905,3.07585314507,0.937356652933,0.0833788483749,0.0,0.458171732689
204.226986962,3.35969445335,0.961470709024,0.0908911665407,0.0,0.493193003783
203.82084057,3.39872468638,0.993838794084,0.086975336285,0.0,0.500292020964
202.367825371,3.53370588545,1.00653652066,0.079253521977,0.0,0.502745736684
196.300258453,3.65522973016,0.986587386887,0.0883076557605,0.0,0.49766547399
187.857952219,3.17562243642,0.870630502545,0.105832936719,0.0,0.447037362315
187.545325038,2.63543778147,0.781863781015,0.117459699322,0.0,0.401699853569
190.352924153,2.29982009243,0.703867050741,0.124319308281,0.0,0.383649294888
194.489467509,2.02521792856,0.638503661446,0.10942037031,0.0,0.364313795922
204.084955207,2.2890641339,0.71827887467,0.096543435469,0.0,0.37845410306
212.360078343,2.68399683178,0.940884711397,0.0811500914888,0.0,0.398863708373
202.895350477,3.0843374698,1.13609317587,0.0655701677964,0.0,0.427850001993
187.990429635,3.04091774142,1.07784888672,0.0532817579807,0.0,0.421028642173
175.40823762,2.73481764979,0.895565492987,0.0512324284031,0.0,0.377086963754
175.316664734,2.58655935947,0.828634493001,0.0639251865653,0.0,0.35412793932
186.777600525,2.66466758312,0.840002474984,0.0697453826093,0.0,0.371431190824
206.724279387,2.45623724398,0.772723975512,0.0841559506371,0.0,0.3671225347
221.562761923,2.91692164051,0.880259927292,0.0976697375945,0.0,0.429847389913
218.675234942,3.23112548771,0.971341466773,0.0949781379086,0.0,0.471398922864
217.965035627,2.56648183987,0.823424543633,0.0991880660909,0.0,0.401076932778
210.696490235,2.14802742054,0.763443469571,0.0934504993211,0.0,0.361431230222
193.216821876,2.62620701089,0.872915637096,0.0962205298968,0.0,0.428162298007
179.650109164,3.31943368702,0.975601376614,0.0941623718212,0.0,0.495881816847
187.235412742,3.49597408068,0.967200451267,0.0954180288332,0.0,0.509548092861
189.001995663,3.61973094143,0.923290126017,0.105983823226,0.0,0.512976840832
179.691078202,3.74742959671,0.862629662117,0.116384842507,0.0,0.503231055117
178.512020071,3.37459038934,0.834333496909,0.129156224813,0.0,0.469828721204
176.734507224,3.10799643078,0.937860924061,0.129016429944,0.0,0.47538892117
169.604189693,3.37731212764,1.10668528733,0.11678886809,0.0,0.508707983104
165.96748085,3.51982305856,1.16710316065,0.0941206640649,0.0,0.519366305028
159.632853329,3.50242525432,1.27427741557,0.0726765264233,0.0,0.539692619606
160.532948547,3.31404640255,1.24988399876,0.0657340701935,0.0,0.537604958299
171.258680757,3.10792676538,1.13464304505,0.0830179167379,0.0,0.515384024246
186.237835974,2.8401974287,0.990124797415,0.112238502175,0.0,0.481841131794
186.38929109,2.65073859078,0.892068311254,0.123910221027,0.0,0.48590636292
173.485803784,2.35082804489,0.766252314247,0.100045915319,0.0,0.424610555248
167.19812505,2.11816540244,0.738441791186,0.0821684693352,0.0,0.35450943936
171.852798561,2.2236317479,0.945591930344,0.0735069918809,0.0,0.393832277473
184.313297053,2.31201584493,1.03555770343,0.063284258098,0.0,0.44140408933
177.989362661,2.54739761389,1.10431154461,0.0621798605615,0.0,0.452293929588
164.98134082,2.84702192021,1.06307067905,0.0605053462063,0.0,0.420673123238
163.520932788,2.60253426463,0.908870273731,0.059091595678,0.0,0.373146003825
171.472299401,2.47102845941,0.90355116012,0.06423490124,0.0,0.390668297828
176.010629098,3.01687556857,1.00923146414,0.0803453095653,0.0,0.482288178291
175.444383407,3.84364457271,1.1290584769,0.0943085206604,0.0,0.548816716593
178.363006784,4.31213403508,1.1896628257,0.0953847838622,0.0,0.563306131705
178.558116559,4.35021773442,1.18045631948,0.0920531066385,0.0,0.575922180546
175.510448955,3.36661218831,0.973973037618,0.0786537698868,0.0,0.469702748508
177.326822885,2.45509665527,0.733146175581,0.0793545351495,0.0,0.356678771521
183.985747896,2.43777067353,0.729513065513,0.0989769269147,0.0,0.369063469287
194.168411099,3.08084972642,0.914530978743,0.123935743238,0.0,0.450915117442
197.689997718,3.56072045939,1.0606372753,0.125269403882,0.0,0.491776153254
188.354638616,3.95682176875,1.15677834527,0.111290850389,0.0,0.497010701874
166.052116448,3.94688305997,1.1525341361,0.0987428923616,0.0,0.509953956446
163.040701226,3.40924782564,1.11553980678,0.0921603730885,0.0,0.505645669948
166.722647646,3.01865117038,1.05258287644,0.0910764834819,0.0,0.476196061264
