"f0","freq","leftcorner", "rms","mwe","wordrate"
0.0,0.0,0.0,0.0,0.0,0.0
0.722825038745,0.0170185286269,0.00343757491623,0.000179463883484,0.0,0.00187193973117
31.8386570148,0.502418252584,0.127612526554,0.0154360392502,0.0,0.0744965802805
105.40196057,1.4136773586,0.401398714256,0.0601896294859,0.0,0.222065277317
175.68055497,2.81361660577,0.763583788042,0.129185282501,0.0,0.407334163549
210.535409622,4.22866047199,1.11703061353,0.162829820447,0.0,0.594923774133
223.051122736,4.34147884128,1.21123839301,0.146140928373,0.0,0.625413524755
226.449874974,4.06970007503,1.15161365722,0.117571788352,0.0,0.580667533679
226.487695765,3.7989499566,1.09856104271,0.0907740322739,0.0,0.53809573983
224.104781799,3.24779314217,0.953017812167,0.0744388645531,0.0,0.459960569886
207.079857879,3.2017376005,0.945080760244,0.0729175022585,0.0,0.461476045514
187.318868423,3.13437235173,0.957708509699,0.0786258857303,0.0,0.471739259374
174.280735508,2.8208943473,0.920451331876,0.0777151846262,0.0,0.449270614404
176.679044922,2.59759315176,0.923627984927,0.0921779650356,0.0,0.427520886241
179.676598744,2.87601842072,1.03465636568,0.102343664272,0.0,0.449662992976
176.453355927,3.42180847528,1.1504994593,0.0919030885036,0.0,0.493023567431
185.824585114,3.58836032811,1.11110734958,0.096760582676,0.0,0.49604757141
192.632162598,2.94372886938,0.970885946492,0.0947309545097,0.0,0.421003670407
199.593074252,2.19615789502,0.763884961363,0.103910175604,0.0,0.324050463997
212.005611083,1.47357575948,0.533939673062,0.142926478139,0.0,0.223971720646
213.945103219,0.779765795942,0.318229464706,0.158076704292,0.0,0.1332852807
209.263193788,0.577162408123,0.238279130335,0.12976513913,0.0,0.106391584397
208.229229534,0.97862804765,0.426284017844,0.0935608945175,0.0,0.16831916323
205.866377331,1.49909471754,0.586370126188,0.0744954762275,0.0,0.216799617669
206.834358441,1.87580501249,0.64418013998,0.0900694133929,1.44277568471e-05,0.237074163081
197.559045422,2.7445677274,0.854218505298,0.101478030533,0.0147998953369,0.336204263019
184.170517756,4.02203534844,1.1809898109,0.103314407546,0.0409148416897,0.507702935247
171.336236817,4.26073705556,1.31393752282,0.103817831274,0.0355199888687,0.593225120138
160.37191738,3.64829759403,1.18198588524,0.090333378853,0.0179904868344,0.558818304004
176.790334605,2.89816153154,1.007186648,0.101160257362,0.00545843188378,0.462728163805
190.754341921,2.85918379944,1.06437837306,0.103572277429,-0.000935886795176,0.453329569085
188.72543203,3.78965532193,1.28492930028,0.084916679134,-0.00344201162949,0.554746498552
177.511041588,4.50683777247,1.39919585944,0.0643122842311,-0.00368273074733,0.628097083934
172.966225342,4.05043348769,1.24166219933,0.0517568446737,-0.00285083943349,0.580617153822
177.581731069,3.70960071355,1.0633946883,0.0806392943394,-0.00180695689278,0.52403497337
181.030440819,4.14701616448,1.09492513309,0.123363544951,-0.000984979428148,0.551608134857
185.24720039,3.94760154956,1.04241016728,0.124116709794,-0.000475285031331,0.536838280729
