hrf,deriv
0.0,0.0
0.642229460513,2.11935743916
32.8071672836,31.2154752796
107.833445688,37.3739577266
171.644345034,24.6818730046
201.217741652,7.30776633298
208.121779545,1.75337525236
213.35427019,2.51373207085
212.430168216,-4.12752876513
195.523079266,-11.3706372113
177.197117133,-4.79186502692
175.218613333,0.5997135997
177.694447478,1.50314515546
175.908411388,-2.83526265816
175.680346139,2.49174708482
180.492701422,0.227160805882
178.910472175,-0.66847194644
180.055610709,1.68525599351
191.272427539,10.4983955855
213.107749238,8.40972887411
217.088822467,-3.76282422524
204.557307657,-7.48891389791
188.559143991,-6.36797531513
182.968532871,-0.870786048939
180.583911129,-1.74868001965
180.918771674,3.72070500368
193.874504288,6.13878870426
199.089206833,-0.353271026248
191.965055876,-5.00277414886
186.311574769,-1.32983588661
182.901132714,-2.43265930465
179.91402988,0.266884715733
181.376951839,-0.339870731058
184.030013757,3.75493291002
190.496607979,1.85222669177
195.720983319,2.99334427484
194.280124077,-4.2888328226
187.13544382,-1.75712874794
188.068801722,1.66406487065
188.468779132,-1.8587397456
180.435222573,-4.39731788782
182.076291556,5.4127763524
190.872359485,1.03056038097
184.985298179,-5.99594126316
171.233667078,-5.96851210028
158.288404496,-6.66923773481
153.012947004,2.09969909759
160.926119715,3.33143625594
166.601010468,2.83106351124
172.102716216,2.33483498969
173.027353781,0.413148048204
185.012510495,11.2024548859
207.297631188,6.98522562337
208.92015714,-2.63399530542
201.573230993,-4.25015907763
195.007436833,-0.518093377596
206.657458441,8.50891147549
216.830975639,1.69021890211
211.793780804,-6.12072019581
197.329847112,-7.08337484718
187.388912545,-2.53618066282
182.333680398,-2.21366804245
181.780934469,2.76729442867
188.057236507,-0.201611304853
178.15864535,-6.9569724492
174.678739395,3.80210751082
188.929838401,8.83871626849
205.390007246,5.5660478594
205.926289084,-4.40685297169
196.135552431,-2.41720063542
193.84996835,-2.05340701645
187.571753988,-3.86465172683
179.816536254,-2.41611284324
182.429386925,4.4384627707
190.993260342,3.03791101901
193.649898822,-0.175820841689
188.025603374,-5.68304846677
172.45876713,-9.08666747488
158.975080851,-3.04360834129
159.394238816,2.29737664123
170.276687668,8.52745901633
186.024625597,4.58828375607
184.950446995,-2.08654228792
186.816590776,2.75681003029
188.540679634,-1.30443454611
185.659300216,-0.459370803735
189.310842059,2.60329051048
187.710251964,-4.75985237718
176.598751214,-2.04088553342
184.933380789,7.44499900921
199.835023807,6.22547240901
204.518104049,-1.87257162045
198.124959284,-1.93985247426
197.054659115,0.356156772654
198.185800958,-0.535970478775
191.853877272,-4.76250224106
185.868165409,-1.65972015808
183.41687771,-0.572361245651
182.07941505,-1.93817504934
178.690097587,-0.926459724563
177.368105033,-1.23006623889
176.71295431,1.55138751608
183.615348908,4.92344203363
197.830717414,7.80240349937
205.970003576,-1.04737531389
199.789189356,-2.50927457193
191.754062775,-6.1219241067
181.323330924,-3.95127240939
174.822437569,-2.44569371981
175.28957301,3.98067799627
187.598289029,6.264803557
195.540951164,1.16324940471
197.691818846,3.22690263621
207.846283109,3.31235508836
203.937299028,-8.03619268214
179.089758015,-10.7864129735
172.024340739,2.67718587544
179.85423037,2.67414983556
185.875421562,5.64586412512
203.867686642,9.83053594105
219.938705704,4.80963132765
217.407562242,-5.18834106931
209.798546291,-2.16825561112
203.418260583,-4.72370604607
190.267404559,-7.32269211147
180.369371158,-3.79283613311
174.890310331,-0.736067611598
173.884317653,-0.673454913823
174.726375244,1.81574988282
176.458467745,-1.87493508416
173.591558082,2.14202552422
188.281082659,11.6761287472
211.056112718,6.66401727857
206.234325674,-9.77681412717
185.696704553,-5.99774253449
182.827031091,-1.59345817768
175.740947506,-2.30523959837
178.240108344,3.80460218761
188.511794455,5.64474032629
197.313397125,1.82742181333
196.485579636,-0.44870780271
196.506803389,-1.20076808437
190.19117207,-3.74926974906
191.705137965,5.05117759249
206.986981639,8.83240465859
217.555945667,-0.967540094318
198.550413377,-14.2168254902
179.405348375,-3.64640520722
183.298531908,6.66583883676
197.262626596,5.73935414684
209.008620356,4.69065392905
205.408279666,-6.36391593411
197.321711097,-0.393018790992
199.352897672,0.387173704767
200.053893567,1.44834808648
202.184455971,-1.09854618665
191.040601965,-8.0166918035
178.842090136,-4.1283301836
175.140965457,0.927785220011
177.92535738,0.867708549738
186.594432254,8.20331528118
203.623587763,6.77190888488
212.537407318,1.56628391654
210.397373484,-1.6929676596
207.395327418,-3.12191891643
198.632903933,-2.65990057145
203.454215933,5.42675789679
214.227665913,3.92385522412
211.468364588,-6.49803358413
193.945089736,-7.94110455302
188.995729473,1.38635831623
189.588959741,-2.14688521172
175.983132029,-9.7110659491
166.794255214,2.82989291893
