"bottomup","f0","freq","rms","mwe","wordrate"
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00643490136243,1.26554158006,0.0296476100242,0.0099520265678,0.0,0.000679677132306,0.00360624903825
0.154816619638,39.7537407785,0.732942809282,0.229817808882,0.0,0.0232828692061,0.0994845421946
0.386173863304,122.979771618,1.76888616069,0.566033803697,0.0,0.0619063551465,0.266809387581
0.41536889438,194.789090415,1.85197936163,0.590940870917,0.0,0.0821087600336,0.315087676399
0.328353481208,227.939576298,1.49880688197,0.43189828045,0.0,0.0929004470547,0.277918065908
0.37311208631,234.100765689,1.30302682548,0.355652552281,0.0,0.0902284117004,0.235721168688
0.677444612627,234.700615652,1.70200765299,0.559441801339,0.0,0.0766125451672,0.280759121805
1.05142471534,218.880087929,2.64247011169,0.946264676943,0.0,0.0668584122265,0.409463404286
1.19869977035,211.662422483,3.30720443475,1.09493977611,0.0,0.060092570162,0.480081024929
1.18478889909,210.868253237,3.55745875234,1.10015359631,0.0,0.0659728902372,0.511797185779
1.04942290141,210.344839073,3.46175953305,1.1046420717,0.0,0.086664914821,0.531320656404
0.845916316394,207.324385178,2.91300187622,0.97390894722,0.0,0.100315469173,0.495782381302
0.898182049935,198.154884415,2.08783197691,0.81593115333,0.0,0.0875323365068,0.421083070674
1.00653533139,187.530068799,1.84299965664,0.82970234846,0.0,0.0694275694698,0.379974706097
1.15232610636,184.233185576,2.74301717692,1.09175870635,0.0,0.0603830080893,0.481594687778
1.27934350806,186.573974155,3.58229474013,1.1640159304,0.0,0.0609732446218,0.555749446296
1.11496420514,194.020425198,3.50362085896,1.05831790632,0.0,0.0606566127817,0.524043649851
1.13570004363,207.642699092,3.70105992146,1.10935391915,0.0,0.0656333304154,0.524678650309
1.30452084549,219.872356914,3.8648520385,1.12535017662,0.0,0.0784889637147,0.507800560267
1.16462314868,229.631392527,3.89245401875,1.06386543907,0.0,0.0914383088996,0.497632991838
1.13972067018,227.14415841,3.69532010259,0.99847608595,0.0,0.0942894699853,0.503211032892
1.1624614124,220.587566377,3.2920444953,0.961971976308,0.0,0.0802856306097,0.484315636805
1.17781222752,213.563718863,3.51369134321,1.06199516334,0.0,0.0766063760733,0.505254300756
1.21483286414,204.570613468,4.31462573487,1.27313054544,0.0,0.0841608570847,0.586855734921
1.18587960031,191.6471095,4.37616493548,1.29116059371,0.0,0.0854648226124,0.592488243014
1.18841710607,179.563250257,3.59119520729,1.09843279016,0.0,0.0778052699432,0.491300952858
1.12993998276,185.626604631,3.51403624473,1.02956573444,0.0,0.0736284152206,0.479301492079
1.08694337382,200.943343182,3.644405029,1.06279911186,0.0,0.0812766113466,0.503767874005
0.970732792095,199.382052212,3.30939229149,1.00805904333,0.0,0.0917027018249,0.508168444436
0.923520204244,196.796829471,2.36722594524,0.838237661116,0.0,0.0966089996892,0.44400656175
0.91987840828,195.291726968,2.13538508251,0.79210928869,0.0,0.0950543217892,0.403771909406
1.03486356919,187.523570259,2.45260796215,0.924054227465,0.0,0.0881826744009,0.418813710478
1.13409108023,178.965232435,2.98386063223,1.09384868838,0.0,0.0865730732917,0.485348317556
1.35985386053,164.711482148,3.51097853475,1.20401826163,0.0,0.0756565444385,0.546433091159
1.49591674532,157.217560431,4.03740468632,1.27338321424,0.0,0.076993888797,0.56871748121
1.31850819554,167.789169665,3.97095910388,1.14417376925,0.0,0.074168415526,0.508513359527
1.02905642898,178.352979802,3.27805846515,0.928855823325,0.0,0.0677691538031,0.435159101409
0.856388765366,199.213516914,2.7016533536,0.783031821539,0.0,0.0728752926193,0.39817317406
0.889372725094,217.171074258,2.70952959678,0.79053003817,0.0,0.0827958890534,0.401969758814
0.977854423648,209.238714793,2.835733117,0.891587963117,0.0,0.0801301347686,0.412305860973
1.17977131826,187.635392668,3.47027424832,1.1254605092,0.0,0.0812934484525,0.490271292175
1.2644447245,177.686054232,3.8708890387,1.24538221994,0.0,0.0965436901313,0.545083674465
1.19399087974,177.626585061,3.47116472884,1.20932955975,0.0,0.107604403212,0.516631272265
1.28460116399,182.16617327,3.16064599309,1.26218078531,0.0,0.0987526545827,0.510762700407
1.32465589034,191.50650418,3.08581678848,1.2644601415,0.0,0.0776900489625,0.503991591942
1.24195530821,208.247382082,3.36559310944,1.2134185723,0.0,0.0691923439702,0.500455253135
1.23494509721,210.576023623,3.49564626119,1.17878111747,0.0,0.0577689301962,0.506570403451
1.17806803017,201.674355137,2.44836277952,1.08911349583,0.0,0.0678942031442,0.424750880769
1.06452975119,194.213668756,1.66313643167,1.00950242179,0.0,0.0922396868688,0.349896608846
