"bottomup","f0","freq","rms","mwe","wordrate"
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00185863202637,1.26981340848,0.0166934596988,0.00340983945459,0.0,0.000631850981534,0.00185807200035
0.0946500953531,35.2091664113,0.508676834003,0.138236212514,0.0,0.01819164123,0.0801900077387
0.448674569127,110.701153646,1.83359431523,0.548791557851,0.0,0.0594761253035,0.307866945478
0.809682947549,178.244180905,2.93666049375,0.889606932097,0.0,0.097914810293,0.48712829538
0.956075252283,212.036091645,3.27060036521,1.07253555794,0.0,0.142589812531,0.561562207523
1.09716644968,218.711040559,2.68040677146,1.01913538123,0.0,0.143135442902,0.48863848523
1.13808160265,207.815417713,2.41669837427,0.988832599108,0.0,0.105720415693,0.412746265378
1.19344307743,191.037544895,2.91643230349,1.16007737201,0.0,0.0785851610422,0.462054236491
1.2696306728,179.466201272,3.45456760115,1.18571494336,0.0,0.062643337736,0.509998114386
1.2163267481,173.603250724,3.75597359019,1.09400076572,0.0,0.0766134029856,0.535035353688
1.21126942066,178.268131687,4.09392587559,1.0861226856,0.0,0.0908489794229,0.562964057689
1.19339874145,171.502562051,3.91671374644,1.08792244319,0.0,0.0864735956449,0.54834459599
1.23949672633,150.855943412,4.03062114661,1.13465168451,0.0,0.0677023671029,0.547358668082
1.23310478807,153.691057789,4.26617677739,1.15198005155,0.0,0.0582757730292,0.554781606231
1.22485542297,167.195082732,4.48312779716,1.1586669079,0.0,0.0589693168287,0.572880815296
1.27545632732,180.031209215,4.58753033281,1.21045435642,0.0,0.0570525696077,0.566948505865
1.1656954494,191.758881904,3.88810253956,1.08422681346,0.0,0.0536428880591,0.500556029199
0.919426133722,206.334292827,2.61028755658,0.797256598,0.0,0.0509053291929,0.383618914272
0.773816635504,207.818845322,2.30998736382,0.771542080282,0.0,0.0636213277387,0.373987419226
0.709894291803,207.196424905,3.07585314507,0.937356652933,0.0,0.0833788483749,0.458171732689
0.843029864498,204.226986962,3.35969445335,0.961470709024,0.0,0.0908911665407,0.493193003783
1.13612318287,203.82084057,3.39872468638,0.993838794084,0.0,0.086975336285,0.500292020964
1.18841040114,202.367825371,3.53370588545,1.00653652066,0.0,0.079253521977,0.502745736684
1.0580551801,196.300258453,3.65522973016,0.986587386887,0.0,0.0883076557605,0.49766547399
0.869252579651,187.857952219,3.17562243642,0.870630502545,0.0,0.105832936719,0.447037362315
0.807464778405,187.545325038,2.63543778147,0.781863781015,0.0,0.117459699322,0.401699853569
0.788237608489,190.352924153,2.29982009243,0.703867050741,0.0,0.124319308281,0.383649294888
0.77553503586,194.489467509,2.02521792856,0.638503661446,0.0,0.10942037031,0.364313795922
0.813004371488,204.084955207,2.2890641339,0.71827887467,0.0,0.096543435469,0.37845410306
1.00111094926,212.360078343,2.68399683178,0.940884711397,0.0,0.0811500914888,0.398863708373
1.19385277643,202.895350477,3.0843374698,1.13609317587,0.0,0.0655701677964,0.427850001993
1.13126943002,187.990429635,3.04091774142,1.07784888672,0.0,0.0532817579807,0.421028642173
0.916499943965,175.40823762,2.73481764979,0.895565492987,0.0,0.0512324284031,0.377086963754
0.820441504814,175.316664734,2.58655935947,0.828634493001,0.0,0.0639251865653,0.35412793932
0.828118069107,186.777600525,2.66466758312,0.840002474984,0.0,0.0697453826093,0.371431190824
0.75046126711,206.724279387,2.45623724398,0.772723975512,0.0,0.0841559506371,0.3671225347
0.848513170104,221.562761923,2.91692164051,0.880259927292,0.0,0.0976697375945,0.429847389913
0.970449711359,218.675234942,3.23112548771,0.971341466773,0.0,0.0949781379086,0.471398922864
0.873843777806,217.965035627,2.56648183987,0.823424543633,0.0,0.0991880660909,0.401076932778
0.829791149873,210.696490235,2.14802742054,0.763443469571,0.0,0.0934504993211,0.361431230222
0.925170509009,193.216821876,2.62620701089,0.872915637096,0.0,0.0962205298968,0.428162298007
0.988741890018,179.650109164,3.31943368702,0.975601376614,0.0,0.0941623718212,0.495881816847
0.943531263646,187.235412742,3.49597408068,0.967200451267,0.0,0.0954180288332,0.509548092861
0.796372125472,189.001995663,3.61973094143,0.923290126017,0.0,0.105983823226,0.512976840832
0.742217661092,179.691078202,3.74742959671,0.862629662117,0.0,0.116384842507,0.503231055117
0.916841291302,178.512020071,3.37459038934,0.834333496909,0.0,0.129156224813,0.469828721204
1.08290576237,176.734507224,3.10799643078,0.937860924061,0.0,0.129016429944,0.47538892117
1.27291362326,169.604189693,3.37731212764,1.10668528733,0.0,0.11678886809,0.508707983104
1.32260062768,165.96748085,3.51982305856,1.16710316065,0.0,0.0941206640649,0.519366305028
1.34704750444,159.632853329,3.50242525432,1.27427741557,0.0,0.0726765264233,0.539692619606
1.25965956967,160.532948547,3.31404640255,1.24988399876,0.0,0.0657340701935,0.537604958299
1.05932796247,171.258680757,3.10792676538,1.13464304505,0.0,0.0830179167379,0.515384024246
0.863647722422,186.237835974,2.8401974287,0.990124797415,0.0,0.112238502175,0.481841131794
0.973801119829,186.38929109,2.65073859078,0.892068311254,0.0,0.123910221027,0.48590636292
1.0194586386,173.485803784,2.35082804489,0.766252314247,0.0,0.100045915319,0.424610555248
0.937864861567,167.19812505,2.11816540244,0.738441791186,0.0,0.0821684693352,0.35450943936
1.01401673865,171.852798561,2.2236317479,0.945591930344,0.0,0.0735069918809,0.393832277473
1.07273105329,184.313297053,2.31201584493,1.03555770343,0.0,0.063284258098,0.44140408933
1.17915070739,177.989362661,2.54739761389,1.10431154461,0.0,0.0621798605615,0.452293929588
1.20630175128,164.98134082,2.84702192021,1.06307067905,0.0,0.0605053462063,0.420673123238
1.02730728331,163.520932788,2.60253426463,0.908870273731,0.0,0.059091595678,0.373146003825
0.936183014011,171.472299401,2.47102845941,0.90355116012,0.0,0.06423490124,0.390668297828
0.905496100298,176.010629098,3.01687556857,1.00923146414,0.0,0.0803453095653,0.482288178291
1.1042198031,175.444383407,3.84364457271,1.1290584769,0.0,0.0943085206604,0.548816716593
1.23131385154,178.363006784,4.31213403508,1.1896628257,0.0,0.0953847838622,0.563306131705
1.21566991307,178.558116559,4.35021773442,1.18045631948,0.0,0.0920531066385,0.575922180546
1.12327748453,175.510448955,3.36661218831,0.973973037618,0.0,0.0786537698868,0.469702748508
0.840761912794,177.326822885,2.45509665527,0.733146175581,0.0,0.0793545351495,0.356678771521
0.780419948476,183.985747896,2.43777067353,0.729513065513,0.0,0.0989769269147,0.369063469287
0.975687706694,194.168411099,3.08084972642,0.914530978743,0.0,0.123935743238,0.450915117442
1.16405116891,197.689997718,3.56072045939,1.0606372753,0.0,0.125269403882,0.491776153254
1.2962609494,188.354638616,3.95682176875,1.15677834527,0.0,0.111290850389,0.497010701874
1.21155679497,166.052116448,3.94688305997,1.1525341361,0.0,0.0987428923616,0.509953956446
1.12862828702,163.040701226,3.40924782564,1.11553980678,0.0,0.0921603730885,0.505645669948
1.02847786034,166.722647646,3.01865117038,1.05258287644,0.0,0.0910764834819,0.476196061264
1.02158343174,166.36034284,3.07454413784,0.987327663356,0.0,0.0969868536876,0.475923117538
1.00415380153,174.823844101,3.36113570268,1.0475536667,0.0,0.111205481111,0.518358477025
1.14163517141,186.287702656,3.48681883936,1.13387068679,0.0,0.110853178448,0.546041038848
1.21533902691,183.613045241,2.90525750717,1.0906551926,0.0,0.0937459667626,0.501986103728
0.984564629378,178.804806232,2.22602966176,0.931355849233,0.00436504000099,0.0791547367569,0.410813674117
0.870513110072,182.708271826,2.37649382463,0.875580200883,0.0335663782392,0.0935835063252,0.386042714459
0.933263106349,186.995639792,2.79912568445,0.942802520958,0.0408129759964,0.110505012063,0.415430340713
0.936213330328,197.008133338,2.97240497331,0.929728823736,0.0248527803063,0.106565469908,0.416711623147
0.804811666844,203.876291075,2.57757940039,0.821631449686,0.00962028172649,0.106466796771,0.408738919531
0.80817621234,191.97840579,2.18106778328,0.785388616394,0.00103808936458,0.103330501372,0.421779995448
0.828360492075,173.701758105,2.18755740159,0.806195005316,-0.00278797859524,0.0917824512132,0.417456976079
0.943393092602,163.668922552,2.43672566642,0.927870634217,-0.00377585999013,0.0804640722327,0.434293796465
0.951826427366,164.004233721,2.59972790637,1.06325569999,-0.00324810000773,0.0828750636043,0.483224590056
1.02661067708,159.192947753,2.44559668725,1.08190245075,-0.00221268058619,0.0760870692737,0.484544038761
1.15817677976,168.616021512,2.12256723757,0.999939937466,-0.00127579125769,0.056433415599,0.414378161391
1.1018504448,196.395296444,2.29025563589,1.01460921563,-0.000644581689718,0.063246358115,0.385520662851
1.01102374623,209.535706171,3.18392768935,1.09145319197,-0.000292008299433,0.0825875161652,0.448805009899
0.929066044109,215.445564598,3.51303170874,1.00665664858,-0.000120635046027,0.107018878315,0.471199393507
0.891683847304,206.481889573,3.42034190941,0.925567224519,-4.60461590332e-05,0.114885909332,0.454751440518
0.852313144349,195.686925725,2.8667595769,0.852161616267,-1.64089018511e-05,0.106785252116,0.426763879327
0.926957688997,185.208719224,2.38535008632,0.879742164136,0.0,0.0964447180564,0.426868619503
1.08598098206,179.011099021,2.70867322031,1.01960958134,0.0,0.0816950081911,0.450780510233
1.09396265041,188.636187731,2.77597159351,1.04362520349,0.0,0.066334310689,0.438111235191
1.0865798411,197.302795298,3.01928378785,1.0534577408,0.0,0.0625558671452,0.452916242667
1.11247902449,184.525959091,3.23408306681,1.07772285864,0.0,0.0554189550154,0.485952146219
1.07836951665,182.00025115,3.17689357985,1.00743031569,0.0,0.0579483613697,0.466431705691
0.961327759054,187.585356957,2.95995997543,0.861605660328,0.0,0.069021417702,0.421248091469
0.854271699129,187.970356286,2.50289646126,0.797222174405,0.0,0.0737786609565,0.387081163808
