hrf,deriv
0.0,0.0
0.00600593128811,0.0135091846323
0.0984088335485,0.072979632607
0.251501116633,0.0683584828697
0.355457010816,0.0465535173755
0.470662674448,0.0608417363494
0.550385249248,0.0166408856926
0.55627158085,0.00135473459953
0.566916500961,-0.00285905838133
0.525405225103,-0.0289254416899
0.49521410486,0.00381108619546
0.518768049262,0.00164781377099
0.489059594163,-0.0254639151341
0.439388345513,-0.0154183116804
0.429339840512,0.00770199350018
0.477279287372,0.0244944186465
0.514954585157,0.0116865436299
0.470513371968,-0.0410338636369
0.44007208928,0.00963980885554
0.490205680176,0.0385971550081
0.571550226875,0.0326784637063
0.605003322143,0.00184445464587
0.562369708132,-0.0285913566918
0.544522117755,0.00636174819016
0.555902240405,-0.003673606405
0.535387191688,-0.00454213845036
0.549099612832,-0.00474793564311
0.459181412635,-0.0597172017746
0.378739835129,-0.0218504092441
0.374254595718,0.0168840578899
0.446664244619,0.044615913226
0.536160731745,0.0399595108898
0.602654095808,0.0309901870865
0.638672442695,0.00278093824258
0.599726915017,-0.0476544961328
0.487870461869,-0.0403665035568
0.46539383164,0.00151634581191
0.470223037012,0.0129282678639
0.49753417191,-0.00196943605344
0.446794726073,-0.0346633816919
0.385891409319,-0.0174217219941
0.410503667078,0.0345433114447
0.497917160499,0.043050225457
0.5615960422,0.0121508667358
0.510720124113,-0.0388319905437
0.475884762543,-0.00502590790817
0.452976702557,-0.0168299152849
0.427361132988,-0.00889307492278
0.421714995608,0.00332248722871
0.441707883494,0.0101519482677
0.458596541472,0.0140702197726
0.480071558054,0.000120193256217
0.47108235652,-0.00696077288936
0.437717763683,-0.0254152769411
0.39705317728,0.00188101463954
0.457407286417,0.0347350832242
0.461747677737,-0.0259121699405
0.390823672071,-0.0431673777933
0.335836178344,0.000315202910345
0.375257435085,0.0276443137376
0.447164570835,0.040752973959
0.530927944945,0.0406564020133
0.613780504877,0.0278352630151
0.597633718168,-0.0282722382819
0.542813463396,-0.0276865408685
0.489263057415,-0.0217393023301
0.483804592128,0.0192085523828
0.52273051216,0.00443484608599
0.49788137006,-0.00909561455086
0.491995084006,-0.0100678017797
0.467163461001,-0.00284063672157
0.48296946406,0.0141079270895
0.491996183688,-0.0116079937056
0.458165550827,-0.014440291691
0.443383732222,0.00100223073032
0.436605618924,-0.0100461081215
0.398749873994,-0.0298210464407
0.362055148165,0.00416908602703
0.408694887053,0.0244052258137
0.415715586745,-0.0138523520238
0.386463106941,-0.00729270989755
0.38958073067,0.00508555034049
0.395509542639,-0.00394673031117
0.391028551206,0.00634093975978
0.417515641556,0.0141552473759
0.454544719412,0.0192731654459
0.458709131632,-0.00970568986439
0.470885026807,0.0196972174243
0.495632461825,-0.00364652589362
0.449085255592,-0.0361921188938
0.385067220223,-0.0279453098566
0.326209656509,-0.0199480870818
0.333079237348,0.0237611137427
0.397202004383,0.034649537568
0.435951212212,-0.00715248819314
0.382453144337,-0.0333471930458
0.335222578128,-0.0117270550187
0.332140265812,0.000400888642314
0.364426516122,0.0387124681699
0.459204322754,0.0369473593123
0.505974786826,0.0195194093605
0.531468769279,0.0132950302114
0.593662665629,0.0340704045729
0.642169238192,0.0150934512539
0.627187317916,-0.0267002222878
0.541627740039,-0.0539654459185
0.451451172364,-0.0280612653923
0.428650862255,-0.00999345290131
0.400019140581,-0.00361886255329
0.394341718594,-0.0103332193811
0.378499581877,0.000726509441501
0.426857376763,0.0416665479506
0.468234809978,-0.00823430204093
0.450556262169,0.0120300825243
0.481939113334,-0.00576686343955
0.450843904113,-0.00829504933051
0.499142500575,0.0516793328331
0.58204250206,0.0125842342181
0.537880348579,-0.0394793689405
0.505432310034,0.00236297469178
0.488852224165,-0.0243208317843
0.466131620073,0.0122246242781
0.495916217454,-0.00365237372012
0.442007681907,-0.0273891286838
0.430108530722,0.00613399319522
0.436630383685,0.00229580348447
0.460482896178,0.0135390503372
0.453813079326,-0.0190779308985
0.451101215871,0.0224483659033
0.509464115147,0.0259049984805
0.515130404487,-0.0256372640343
0.441263840196,-0.0271394859462
0.445400195028,0.0119123046672
0.438579252145,-0.00969397891839
0.44558384469,0.0163879566451
0.468467074675,0.00347564516629
0.463580417775,-0.0089647725957
0.458354730529,0.0102647364723
0.509870026293,0.0352004364679
0.555483448695,0.00282060864672
0.569805785052,0.0170999845282
0.555717578979,-0.0391581462654
0.464579756844,-0.0385065366775
0.439966264142,0.0131664446371
0.450738678254,-0.0114572574959
0.428063901704,-0.00103291525743
0.406532992102,-0.0264018641196
0.371344601511,-0.00818779364934
0.365714468295,0.00256502834919
0.420941552842,0.0518702993782
0.537111956666,0.0508085248593
0.576347053379,-0.00953332647663
0.529605950085,-0.0309244464911
0.433177379501,-0.0516667285753
0.420266207833,0.0426975090892
0.51163386767,0.0269772070832
0.519311364208,-0.00748982460603
0.503876883307,-0.00467286643601
0.527746363069,0.021483157639
0.566464946812,0.010940609718
0.549735033177,-0.0344351881169
0.450009118332,-0.0420480075949
0.410513205258,-0.000811444317249
0.441683837047,0.0267869681052
0.478819892636,0.00956178333106
0.51144604428,0.0200022661304
0.510158251152,-0.0182275292441
0.458192179858,-0.0257438207321
0.438333558587,-0.000465162088354
0.462798810361,0.0248283778041
0.520210771461,0.0343164339242
0.571514161439,0.00790280427408
0.568141898094,-0.00843757132746
0.553995298968,0.00301572614793
0.569957898968,-0.00750069471009
0.514095014806,-0.0251972159361
0.545093440253,0.0480309980426
0.622352560354,0.0156152436661
0.608605633387,-0.0198006583496
0.556533231425,-0.0354597561974
0.493949591885,-0.0247971308107
0.438255205589,-0.0224112195909
0.448743633632,0.0280560102141
0.512614485194,0.0148976191766
0.501888177503,-0.00851279763043
0.48209918423,-0.00576854957643
0.502769846315,0.0148421545964
0.503567776348,-0.0139006091459
0.495471547915,0.00684127988787
0.484423173544,-0.0259611247325
0.429551437512,-0.0185379878933
0.406383810019,-0.00815656732184
0.435288936205,0.0375851954393
0.53028020161,0.0468921814952
0.61352736907,0.0297701856234
0.631831200655,-0.0113967298809
0.555100779595,-0.0526233867386
0.48260330165,-0.016182484549
0.479953443235,0.00513224399929
0.465646332909,-0.0217120506582
0.412151290245,-0.0216099153595
0.404809224854,0.0126785212519
0.423697566864,-0.00942914946879
0.391426103625,-0.00331316115103
0.422846826265,0.0186429464052
0.442894181146,0.00317607601661
0.449624607269,0.0158132547103
0.522524652104,0.0417376618437
0.569544201875,-0.00372851680748
0.54107576616,-0.00530860549215
0.557925810708,0.00755064741857
0.553122199577,-0.017248104918
0.485763621489,-0.0412248077279
0.425618625481,-0.0119019511164
0.429774208633,0.00680533163831
