"bottomup","f0","freq","rms","mwe","wordrate"
0.0,0.0,0.0,0.0,0.0,0.0
0.00411586656677,2.24841602415,0.0324978997449,0.00154688853793,0.0,0.00380956202066
0.136628235601,42.5121754851,0.702684122901,0.0257275194109,0.0,0.101062359025
0.522051160015,116.668422174,2.10766599649,0.066048753,0.0,0.303474930314
0.899174769608,168.50877151,3.63198443546,0.0845097694377,0.0,0.499027980741
1.15083172609,197.14453009,4.06967005613,0.0848771354973,0.0,0.564385400131
1.08673496971,211.641591488,3.52870364657,0.0968344969624,0.0,0.531644066441
1.06641036009,211.866391366,4.08200861946,0.125279280668,0.0,0.596252663537
0.989651646598,212.091373057,4.09327451088,0.14231612823,0.0,0.581440329294
1.10835219793,210.668514447,3.41959916854,0.11775366249,0.0,0.482044259422
1.14334256646,214.108488329,2.74585089263,0.0919967217679,0.0,0.434219722468
1.09618002633,205.079073793,2.2798895896,0.0845499930843,0.0,0.42116692607
1.05028286334,185.693459844,2.07204664971,0.0679478512519,0.0,0.396922988023
1.0386165237,188.827803323,1.90590756568,0.0662518319313,0.0,0.357140614132
1.04249327513,205.118266436,1.94231974677,0.0801549820431,0.0,0.344346860931
0.973748622313,208.7753304,2.14795609226,0.0943115858527,0.0,0.348156017647
0.853001220845,211.455545567,2.31397056513,0.106317205375,0.0,0.355057637974
0.876339334515,214.637845627,2.7812293232,0.106299997116,0.0,0.382519789272
0.96951884824,202.456192867,3.63570039384,0.109271481243,0.0,0.45469669095
0.970863201587,188.171078134,4.11639070662,0.124028091305,0.0,0.522826330606
1.29101978977,178.209505065,4.15181959288,0.122979738621,0.0,0.555517850208
1.35955773135,180.292338262,4.02951956901,0.13042024723,0.0,0.559983561238
1.21078407059,184.777727995,4.18644901061,0.127808263497,0.0,0.602419428926
1.2821681964,187.963356756,4.2404478788,0.118967715231,0.00642920542874,0.608193877182
1.20407853424,186.740876165,4.24817135565,0.103364123545,0.0359636076437,0.597614119631
1.3026678423,180.879645006,3.99227561322,0.0825461936603,0.0397635936668,0.541198076498
1.27367325788,194.71194837,3.31525544875,0.0829741889998,0.0230672565317,0.447742146562
1.09095989148,203.718123928,3.16156998997,0.0754303408664,0.00847739141704,0.426945393807
1.14116582656,189.776286559,3.87341073082,0.0703610834046,0.000480160097762,0.517693296801
1.28387653599,176.874616034,4.574348809,0.0927924905776,-0.00298980707007,0.597716441673
1.32513560531,176.705628901,5.28925234928,0.110503190479,-0.00377213714985,0.679778527301
1.23870205834,182.224793182,5.30124469145,0.119325952534,-0.00315388711591,0.692536187961
1.3747421178,187.33018045,4.73182258859,0.123185645495,-0.00210841059978,0.651404446736
1.32342452091,201.700599552,3.35920998027,0.0982913323851,-0.00119816972669,0.5172452825
0.945499183851,218.074155114,2.04137655916,0.0729098616445,-0.00059825234454,0.332907378673
0.726985729883,226.131136229,1.93262712917,0.0806658750072,-0.0002683491005,0.298560392637
0.816412714392,219.380482105,2.39068030224,0.103157069598,-0.000109928202639,0.384453909315
0.99364358523,212.333914938,3.06490769079,0.110751378216,-4.16541268636e-05,0.448329020697
1.1073609692,213.029405037,3.11094050652,0.119953275431,0.0,0.457312536705
1.14186331238,217.793474355,2.84474384094,0.13597769809,0.0,0.467433193925
1.22998790413,213.388087109,2.90958912124,0.129842060038,0.0,0.482315372642
1.17825184376,200.494973335,2.74875404176,0.11063363491,0.0,0.4743809672
1.06219145405,181.203542908,2.4713872834,0.0895820116041,0.0,0.433320092111
0.946924591402,187.800289976,2.75551096505,0.106089313808,0.0,0.416743228799
0.882273796531,192.527203332,3.1759896963,0.125899712924,0.0,0.418069459277
0.992842212986,190.077724312,3.54500630183,0.131114397478,0.0,0.482573595243
1.08547802054,182.472163824,3.42653414188,0.114003193593,0.0,0.492101493745
0.908180226472,172.955475933,2.96646924927,0.0965298066444,0.0,0.4613671962
0.654780869948,178.691005461,2.45688398847,0.0953692510712,0.0,0.388980949407
0.571578724212,198.251302247,2.49612743277,0.123268466221,0.0,0.346514424643
0.840236306834,207.24871193,3.57160542995,0.147421164456,0.0,0.413038323375
1.10932928846,211.520541342,4.55525144948,0.163006791551,0.0,0.498843358969
1.30427515736,210.036851934,4.75177022683,0.170451976152,0.0,0.538149885632
1.27381062378,198.969813621,4.05613034464,0.154625291909,0.0,0.504674401421
1.18146560261,189.909547411,2.89376420296,0.110057559582,0.0,0.419008482361
1.02010711312,209.018330524,1.78427633942,0.0720547068303,0.0,0.332893140466
0.875888059572,226.422829419,1.48681866959,0.0601817348852,0.0,0.306343355014
0.74459486543,221.234923737,2.11350335086,0.0760644000034,0.0,0.357170601809
0.779431070695,203.451312247,2.75536686418,0.0970699836227,0.0,0.435394283353
1.08460868693,194.154594862,3.45693857437,0.110013154844,0.0,0.508852192439
1.35914791207,197.206275928,3.73707358705,0.100049456858,0.0,0.514607390966
1.33847243606,189.008312704,3.63720191605,0.0759049376979,0.0,0.486790275909
1.29475972451,173.447241819,3.58293933045,0.0634501250942,0.0,0.480489349023
1.0649520466,175.785540221,2.90178549571,0.0645579528941,0.0,0.418693937449
0.944287290007,199.317776919,2.36587296596,0.0743394582258,0.0,0.377962033827
1.03061696122,209.097256109,2.63289657065,0.0924984074652,0.0,0.403816247381
1.05696272947,208.766490826,2.94989654492,0.103291352726,0.0,0.451331732107
0.983947200843,201.880419322,2.82891494936,0.101544125721,0.0,0.476872496893
0.933460482164,201.781545919,3.09084637403,0.111779343055,0.0,0.484539818035
1.02822513707,208.710268294,3.10247734622,0.123616689975,0.0,0.45010462695
1.23977141048,217.543894457,3.48025953844,0.135990548723,0.0,0.491432479926
1.43645180823,226.730134824,3.97102289696,0.145417132478,0.0,0.567211049523
1.41761531336,232.286090406,3.89990911734,0.141231551142,0.0,0.572305417099
1.28568145838,232.246157394,3.70636852845,0.135424570558,0.0,0.553919696838
1.143862052,225.617878255,3.79428988304,0.121997602261,0.0,0.544235137352
1.07481912983,208.440477334,3.71313638967,0.103070800688,0.0,0.496814078233
1.17199924214,195.980188519,3.43013194795,0.0900097180352,0.0,0.464771894932
1.29283312438,196.584738118,3.760679431,0.0875214927973,0.0,0.501656452734
1.22696115057,202.44515031,3.58132704223,0.0879425617293,0.0,0.467327814459
1.07768836575,211.039007486,3.0173938687,0.0856201822247,0.0,0.398078963557
0.948655498946,208.314575963,2.92990595041,0.0834456565613,0.0,0.412570803312
0.863039386174,219.193224437,2.68062439996,0.0823750688022,0.0,0.407709573709
0.83574773287,242.453458499,2.50979680204,0.123828167496,0.0,0.420674014736
1.10679487397,255.25745376,3.06944108631,0.156240117719,1.44277568471e-05,0.497609533454
1.24367169592,256.508148507,4.0435367348,0.152171636282,0.0147998953369,0.591850871464
1.16317256858,265.585773724,4.71766533742,0.140420090812,0.0409148416897,0.619285268417
0.914399160822,276.108072461,4.75553279102,0.151818834464,0.0398850288697,0.575294005634
0.799978266123,271.299897192,4.6487405243,0.157481928792,0.0515568650736,0.573242647269
1.19199110365,261.80328883,4.20747911762,0.141009184996,0.0462714078801,0.559051182936
1.50606158787,256.555531391,3.72551812525,0.131338373012,0.0239168935111,0.51795409699
1.3674936555,246.826833851,3.49973211373,0.119796838697,0.006178270097,0.489006990708
1.07226517379,237.492315828,3.8209267584,0.120115306472,-0.00264464138274,0.5051280278
0.778116785546,232.324065722,3.56012683675,0.127026624447,-0.00563881802873,0.486830488829
0.681148827667,236.50217717,3.00530299287,0.130763510012,-0.0055828168829,0.424336821803
0.684722198419,245.826045996,2.87681937684,0.153385450277,-0.00423307943588,0.427713651587
0.7200215298,246.495823847,3.08666308026,0.157404976035,-0.00268796561752,0.499246649156
0.790316797033,246.461282196,3.56824242776,0.137168041267,-0.00148294013197,0.573354465908
1.03350083048,253.434285287,3.99217013964,0.133801134253,-0.000727377645054,0.610653036161
1.45371944478,253.441427399,4.29596295739,0.154706844845,-0.000322720123145,0.631295795659
1.77198173041,244.864064123,4.28422194309,0.147705059628,-0.000120635046027,0.591028996053
1.40000606721,222.696543316,3.39872784988,0.10528594348,-4.60461590332e-05,0.450416578058
0.894615256705,213.401950957,2.71464231341,0.0890167424002,-1.64089018511e-05,0.366717146721
0.68550430205,226.894845765,2.72428892032,0.10662798268,0.0,0.39509605651
0.617372147182,239.695548287,2.72108440924,0.144607848018,0.0,0.453253855747
0.969140073113,242.006555376,3.41470760273,0.163659612624,0.0,0.5506415963
1.70459103976,237.948030477,4.72682516375,0.154568997814,8.91238328763e-05,0.672904276386
1.94835657892,231.753570788,5.15991550204,0.138779526893,0.0180541475212,0.690599313837
1.65890186624,215.591564379,4.92785649844,0.120471348544,0.0417795581937,0.659951845922
1.39267353275,213.971107911,4.89524011569,0.110214640955,0.0338515893281,0.669282107767
1.236683756,222.620888095,4.81144001707,0.120941611904,0.0164181241181,0.641701005206
1.26712390793,226.11528409,4.76275305099,0.140116241112,0.00458080389004,0.595535496706
1.23310998986,207.51588094,4.27362631329,0.123577340691,-0.00132909695697,0.517083960099
1.12366673415,190.807190717,3.48252747913,0.0937517475895,-0.00354619230933,0.451880524022
1.00743436997,184.921265337,2.48840382032,0.0712135756399,-0.00363054406153,0.390383564546
0.933073342442,181.789979852,2.20493712541,0.0550202122322,-0.00274543052859,0.370941337206
0.946715933182,188.135976153,2.69171930264,0.0589119720609,-0.00171117150292,0.410220619534
0.884642251855,191.307734205,3.05535601467,0.090988842432,-0.000920441828214,0.445164811294
0.864350613043,179.26802978,2.90567756486,0.116460972309,-0.000439292063667,0.460117899378
0.86106357709,176.338818037,3.04452600812,0.126879587518,-0.000189693517609,0.463475007904
0.804723485405,178.791595925,3.25734398992,0.116544883824,-7.5218144693e-05,0.474886296029
0.824545760128,181.411479563,3.31129434332,0.0905700640825,-2.77088706351e-05,0.485646879285
1.12583434643,191.213384653,3.46258681615,0.0641102299768,0.0,0.496432285117
1.35900468625,196.368162276,3.78933189605,0.0486862683265,0.0,0.521474740082
1.30509202065,200.147014699,4.05447686273,0.046428136157,0.0,0.53444988989
1.2331402053,195.870628165,4.13848634004,0.0607728120631,0.0,0.549550690629
1.25439673562,197.668440748,4.05279980321,0.100683787421,0.0,0.579379055681
1.20268235496,202.157371017,3.77694756843,0.132285722716,0.0,0.557575943451
0.993297910817,191.39145172,3.33282192848,0.117609455946,0.0,0.465717379272
0.970579092154,172.943800515,3.18428150741,0.0989584404158,0.0,0.41110024012
1.00462504137,169.902848562,3.42514720825,0.0998164518111,0.0,0.436460287878
1.25814068807,174.064422058,4.21204862865,0.0886119858614,0.0,0.528352449614
1.36751149355,177.340408554,4.13478222884,0.0672001957726,0.0,0.526984869959
1.22943049391,189.688781985,3.24599278857,0.0593393640798,0.0,0.438760086969
1.00794897642,201.857500642,2.74780896648,0.0921531179405,0.0,0.401688353901
0.973909464997,208.995126744,2.70101783005,0.122727880156,0.0,0.410218804677
0.892538587963,210.433177167,2.99067461777,0.1470609064,0.0,0.448408411258
0.809521910379,197.595928943,3.25107701426,0.136556592119,0.0,0.472894782458
0.765391252387,188.983207599,3.03987386809,0.139925749244,0.0,0.471612027246
0.767561054242,186.96197136,3.34952266095,0.151775397518,0.0,0.517250532369
0.830863423425,183.634989004,3.53773772484,0.149648173847,0.0,0.517962583208
0.866813607999,191.73322431,3.18016484059,0.172211871869,0.0,0.466838099504
1.01470667435,206.743584652,3.20628914688,0.182759555522,0.0,0.479581882262
1.15827042932,208.348295359,3.34694309081,0.157596994165,0.0,0.506548521495
1.09130662012,204.895663989,3.66937156112,0.135982550317,0.0,0.559680223347
1.09523386337,204.986621202,4.19944225897,0.146442313127,0.0,0.641471548655
1.18525165656,209.081876937,4.18564910015,0.151169642123,0.0,0.622932937367
1.03484337591,208.463466326,3.84544147815,0.139155946413,0.0,0.590978951738
1.09343221722,189.565410974,4.0775295456,0.114887256861,0.0,0.619071894058
1.42450672599,176.902563934,4.41569636222,0.093627897416,0.0,0.645909587026
1.39415973222,189.259296552,3.55787388009,0.0886203918259,0.0,0.5456236072
1.08047048831,206.376139736,2.52206589984,0.106237946215,0.0,0.442373439685
0.936459345411,202.849951908,2.34922202635,0.112439491952,0.0,0.405871562659
0.858553150468,193.376926214,2.46696041933,0.113006900109,0.0,0.388776365068
0.727798402299,199.570461057,2.76507885619,0.127359671349,0.0,0.406728626532
